Home Team:,ASP,11,1-4
Away Team:,TJ5,19,4-1
 
Stadium:,The Ice Castle presented by Yeti,Anchorage AK
 
Play:,Ball:,Offense:,Defense:,Kickoff:,Down:,Distance:,LOS:,Passing Yards:,Incomplete:,Rushing Yards:,Kicking Yards:,Punting Yards:,Return Yards:,Sack:,FG:,TD:,Safety:,Interception:,Fumble:,Turnover:,Minor Injury:,Major Injury:,Injured Position:,Penalty:,Penalty Type:,Penalty Yards:,Was Accepted?:
First Quarter:
11,ASP,Flood,Cover 1 Mike Dog,False,2,11,76,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
12,ASP,Play Action,Cover 0 Bullets,False,3,11,76,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: Unnecessary Roughness,-15,False
13,ASP,Field Goal,,False,4,11,76,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
14,ASP,Kickoff,,True,0,0,0,0,False,0,65,0,25,False,False,False,False,False,False,False,False,False,,False,,0,False
15,TJ5,Option,Cover 2,False,1,10,25,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Defense: Unnecessary Roughness,15,True
16,TJ5,Power,Cover 1 Mike Dog,False,1,10,12,0,False,8,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
17,TJ5,Slants,Cover 2,False,2,2,20,4,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
18,TJ5,Draw,Cover 3,False,1,10,24,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
19,TJ5,Slants,Cover 3,False,2,10,24,7,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
20,TJ5,Draw,Cover 1 Mike Dog,False,3,3,31,0,False,17,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
21,TJ5,Streaks,Cover 0 Bullets,False,1,10,48,27,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Defense: Holding,5,False
22,TJ5,Draw,Cover 3,False,1,10,75,0,False,0,0,0,0,False,False,False,False,False,False,False,True,False,,False,,0,False
23,TJ5,Blast,Cover 2,False,2,10,75,0,False,1,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
24,TJ5,Sweep,Cover 2,False,3,9,76,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
25,TJ5,Field Goal,,False,4,9,76,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
26,TJ5,Kickoff,,True,0,0,0,0,False,0,65,0,25,False,False,False,False,False,False,False,False,False,,False,,0,False
27,ASP,Flood,Cover 2,False,1,10,25,21,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
