Home Team:,FDS,3,2-3
Away Team:,ATL,13,0-5
 
Stadium:,Barron Hilton Stadium,San Diego CA
 
Play:,Ball:,Offense:,Defense:,Kickoff:,Down:,Distance:,LOS:,Passing Yards:,Incomplete:,Rushing Yards:,Kicking Yards:,Punting Yards:,Return Yards:,Sack:,FG:,TD:,Safety:,Interception:,Fumble:,Turnover:,Minor Injury:,Major Injury:,Injured Position:,Penalty:,Penalty Type:,Penalty Yards:,Was Accepted?:
First Quarter:
11,ATL,Play Action,Cover 1 Mike Dog,False,2,10,54,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
12,ATL,Streaks,Cover 1 Mike Dog,False,3,10,54,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
13,ATL,Punt,,False,4,10,54,0,False,0,0,45,8,False,False,False,False,False,False,False,False,False,,False,,0,False
14,FDS,Screen Pass,Cover 1 Mike Dog,False,1,10,9,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
15,FDS,Slants,Cover 2,False,2,10,9,-5,False,0,0,0,0,True,False,False,False,False,False,False,False,False,,False,,0,False
16,FDS,Play Action,Cover 1 Mike Dog,False,3,15,4,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
17,FDS,Punt,,False,4,15,4,0,False,0,0,60,9,False,False,False,False,False,False,False,False,False,,False,,0,False
18,ATL,Play Action,Cover 0 Bullets,False,1,10,45,-5,False,0,0,0,0,True,False,False,False,False,False,False,False,False,,False,,0,False
19,ATL,Power,Cover 0 Bullets,False,2,15,40,0,False,5,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
20,ATL,Flood,Cover 4,False,3,10,45,12,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
21,ATL,Flood,Cover 2,False,1,10,57,12,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
22,ATL,Draw,Cover 1 Mike Dog,False,1,10,69,0,False,9,0,0,0,False,False,False,False,False,False,False,False,False,,True,Defense: Unnecessary Roughness,15,True
23,ATL,Slants,Hulk,False,1,10,84,9,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
24,ATL,Draw,Cover 3,False,2,1,93,0,False,1,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
25,ATL,Draw,Cover 3,False,1,10,94,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
26,ATL,Draw,Cover 4,False,2,10,94,0,False,6,0,0,0,False,False,True,False,False,False,False,False,False,,False,,0,False
27,ATL,Field Goal,,False,0,0,85,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
28,ATL,Kickoff,,True,0,0,0,0,False,0,60,0,15,False,False,False,False,False,False,False,False,False,,False,,0,False
29,FDS,Draw,Cover 0 Bullets,False,1,10,20,0,False,4,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
30,FDS,Screen Pass,Cover 3,False,2,6,24,16,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
31,FDS,Screen Pass,Cover 0 Bullets,False,1,10,40,12,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Defense: Encroachment,5,True
32,FDS,Flood,Cover 2,False,1,5,45,-1,False,0,0,0,0,True,False,False,False,False,False,False,False,False,,True,Offense: Holding,-10,True
33,FDS,Flood,Cover 2,False,1,15,35,15,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: Holding,-10,True
34,FDS,Scissors,Cover 3,False,1,25,25,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
35,FDS,Slants,Cover 3,False,2,25,25,10,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
 
Halftime:
 
Third Quarter:
1,ATL,Kickoff,,True,0,0,0,0,False,0,65,0,25,False,False,False,False,False,False,False,False,False,,False,,0,False
2,FDS,Option,Cover 3,False,1,10,25,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
3,FDS,Play Action,Cover 2,False,2,10,25,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
4,FDS,Flood,Cover 0 Bullets,False,3,10,25,19,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
5,FDS,Screen Pass,Cover 1 Mike Dog,False,1,10,44,8,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
6,FDS,Option,Cover 0 Bullets,False,2,2,52,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: False Start,-5,True
7,FDS,Play Action,Cover 0 Bullets,False,2,7,47,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
8,FDS,Slants,Cover 2,False,3,7,47,5,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
9,FDS,Punt,,False,4,2,52,0,False,0,0,48,20,False,False,False,False,False,False,False,False,False,,False,,0,False
10,ATL,Power,Cover 0 Bullets,False,1,10,20,0,False,-4,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
11,ATL,Draw,Cover 3,False,2,14,16,0,False,1,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
12,ATL,Play Action,Cover 1 Mike Dog,False,3,13,17,19,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
13,ATL,Play Action,Cover 2,False,1,10,36,-5,True,0,0,0,0,False,False,False,False,True,False,True,False,False,,False,,0,False
14,FDS,Draw,Cover 0 Bullets,False,1,10,69,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
15,FDS,Scissors,Cover 1 Mike Dog,False,2,10,69,-4,False,0,0,0,0,True,False,False,False,False,False,False,False,False,,False,,0,False
16,FDS,Play Action,Cover 0 Bullets,False,3,14,65,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
17,FDS,Field Goal,,False,4,14,65,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
18,ATL,Play Action,Cover 3,False,1,10,42,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
19,ATL,Power,Cover 3,False,2,10,42,0,False,9,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
20,ATL,Flood,Cover 0 Bullets,False,3,1,51,17,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
21,ATL,Flood,Cover 1 Mike Dog,False,1,10,68,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
22,ATL,Power,Cover 2,False,2,10,68,0,False,6,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
23,ATL,Draw,Cover 1 Mike Dog,False,3,4,74,0,False,8,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
24,ATL,Play Action,Cover 1 Mike Dog,False,1,10,82,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
25,ATL,Draw,Cover 0 Bullets,False,2,10,82,0,False,-6,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
26,ATL,Play Action,Cover 1 Mike Dog,False,3,16,76,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
27,ATL,Field Goal,,False,4,16,76,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
28,ATL,Kickoff,,True,0,0,0,0,False,0,65,0,25,False,False,False,False,False,False,False,False,False,,False,,0,False
