Home Team:,DCS,24,2-3
Away Team:,CND,31,3-2
 
Stadium:,Wiry Bets Stadium,Washington DC
 
Play:,Ball:,Offense:,Defense:,Kickoff:,Down:,Distance:,LOS:,Passing Yards:,Incomplete:,Rushing Yards:,Kicking Yards:,Punting Yards:,Return Yards:,Sack:,FG:,TD:,Safety:,Interception:,Fumble:,Turnover:,Minor Injury:,Major Injury:,Injured Position:,Penalty:,Penalty Type:,Penalty Yards:,Was Accepted?:
First Quarter:
32,DCS,Blast,Cover 0 Bullets,False,1,10,39,0,False,0,0,0,0,False,False,False,False,False,True,True,False,False,,False,,0,False
33,CND,Slants,Cover 3,False,1,10,61,4,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: Holding,-10,True
34,CND,Screen Pass,Cover 3,False,1,20,51,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
35,CND,Play Action,Cover 0 Bullets,False,2,20,51,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
 
Fourth Quarter:
1,CND,Draw,Cover 2,False,3,20,51,0,False,8,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
2,CND,Punt,,False,4,12,59,0,False,0,0,41,20,False,False,False,False,False,False,False,False,False,,False,,0,False
3,DCS,Streaks,Cover 1 Mike Dog,False,1,10,20,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
4,DCS,Power,Cover 1 Mike Dog,False,2,10,20,0,False,15,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
5,DCS,Streaks,Cover 0 Bullets,False,1,10,35,29,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
6,DCS,Play Action,Cover 0 Bullets,False,1,10,64,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
7,DCS,Power,Cover 1 Mike Dog,False,2,10,64,0,False,8,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
8,DCS,Slants,Cover 0 Bullets,False,3,2,72,14,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: Holding,-10,True
9,DCS,Sweep,Cover 0 Bullets,False,3,12,62,0,False,9,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
10,DCS,Field Goal,,False,4,3,71,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
11,CND,Play Action,Cover 3,False,1,10,36,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
12,CND,Blast,Cover 1 Mike Dog,False,2,10,36,0,False,5,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
13,CND,Power,Cover 2,False,3,5,41,0,False,6,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
14,CND,Draw,Cover 2,False,1,10,47,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: Holding,-10,True
15,CND,Power,Cover 3,False,1,20,37,0,False,26,0,0,0,False,False,False,False,False,False,False,False,False,,True,Defense: Holding,5,False
16,CND,Sweep,Cover 0 Bullets,False,1,10,63,0,False,9,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
17,CND,Power,Cover 2,False,2,1,72,0,False,6,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
18,CND,Blast,Cover 2,False,1,10,78,0,False,11,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
19,CND,Play Action,Cover 2,False,1,10,89,-4,True,0,0,0,0,False,False,False,False,True,False,False,False,False,,True,Defense: Holding,5,True
20,CND,Power,Cover 3,False,1,10,94,0,False,2,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
21,CND,Sweep,Cover 3,False,2,8,96,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
22,CND,Slants,Cover 3,False,3,8,96,4,False,0,0,0,0,False,False,True,False,False,False,False,False,False,,False,,0,False
23,CND,Field Goal,,False,0,0,85,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
24,CND,Kickoff,,True,0,0,0,0,False,0,65,0,25,False,False,False,False,False,False,False,False,False,,False,,0,False
25,DCS,Play Action,Cover 2,False,1,10,25,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
26,DCS,Play Action,Cover 2,False,2,10,25,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
27,DCS,Streaks,Cover 0 Bullets,False,3,10,25,-3,False,0,0,0,0,True,False,False,False,False,False,False,True,False,,False,,0,False
28,DCS,Punt,,False,4,13,22,0,False,0,0,55,13,False,False,False,False,False,False,False,False,False,,False,,0,False
29,CND,Blast,Cover 4,False,1,10,36,0,False,6,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: Holding,-10,True
30,CND,Power,Cover 3,False,1,20,26,0,False,4,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
31,CND,Power,Cover 2,False,2,16,30,0,False,8,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
32,CND,Power,Cover 4,False,3,8,38,0,False,5,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
33,CND,Punt,,False,4,3,43,0,False,0,0,50,18,False,False,False,False,False,False,False,False,False,,False,,0,False
34,DCS,Play Action,Cover 2,False,1,10,25,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
35,DCS,Flood,Cover 0 Bullets,False,2,10,25,13,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
