Home Team:,BGP,30,1-3
Away Team:,DCS,6,2-2
 
Stadium:,The Bird Cage,Baltimore MD
 
Play:,Ball:,Offense:,Defense:,Kickoff:,Down:,Distance:,LOS:,Passing Yards:,Incomplete:,Rushing Yards:,Kicking Yards:,Punting Yards:,Return Yards:,Sack:,FG:,TD:,Safety:,Interception:,Fumble:,Turnover:,Minor Injury:,Major Injury:,Injured Position:,Penalty:,Penalty Type:,Penalty Yards:,Was Accepted?:
First Quarter:
11,BGP,Flood,Cover 2,False,1,10,62,-5,False,0,0,0,0,True,False,False,False,False,False,False,False,False,,False,,0,False
12,BGP,Streaks,Cover 2,False,2,15,57,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
13,BGP,Slants,Cover 4,False,3,15,57,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
14,BGP,Punt,,False,4,15,57,0,False,0,0,43,20,False,False,False,False,False,False,False,False,False,,False,,0,False
15,DCS,Option,Cover 0 Bullets,False,1,10,20,0,False,8,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
16,DCS,Flood,Cover 2,False,2,2,28,8,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
17,DCS,Slants,Cover 2,False,1,10,36,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
18,DCS,Screen Pass,Cover 1 Mike Dog,False,2,10,36,13,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: Holding,-10,True
19,DCS,Screen Pass,Cover 2,False,2,20,26,0,True,0,0,0,0,False,False,False,False,False,False,False,True,False,,False,,0,False
20,DCS,Draw,Cover 2,False,3,20,26,0,False,10,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
21,DCS,Punt,,False,4,10,36,0,False,0,0,55,6,False,False,False,False,False,False,False,False,False,,False,,0,False
22,BGP,Slants,Cover 3,False,1,10,15,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
