Home Team:,MIN,24,1-3
Away Team:,NYC,23,4-0
 
Stadium:,Mall of America Parking Lot,Minneapolis MN
 
Play:,Ball:,Offense:,Defense:,Kickoff:,Down:,Distance:,LOS:,Passing Yards:,Incomplete:,Rushing Yards:,Kicking Yards:,Punting Yards:,Return Yards:,Sack:,FG:,TD:,Safety:,Interception:,Fumble:,Turnover:,Minor Injury:,Major Injury:,Injured Position:,Penalty:,Penalty Type:,Penalty Yards:,Was Accepted?:
First Quarter:
10,MIN,Slants,Cover 2,False,1,15,15,-2,False,0,0,0,0,True,False,False,False,False,False,False,False,False,,False,,0,False
11,MIN,Blast,Cover 2,False,2,17,13,0,False,2,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
12,MIN,Draw,Cover 1 Mike Dog,False,3,15,15,0,False,23,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
13,MIN,Blast,Cover 1 Mike Dog,False,1,10,38,0,False,1,0,0,0,False,False,False,False,False,False,False,True,False,,False,,0,False
14,MIN,Blast,Cover 4,False,2,9,39,0,False,6,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
15,MIN,Power,Cover 4,False,3,3,45,0,False,4,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
16,MIN,Blast,Cover 4,False,1,10,49,0,False,3,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
17,MIN,Blast,Cover 0 Bullets,False,2,7,52,0,False,16,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
18,MIN,Power,Cover 2,False,1,10,68,0,False,5,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
19,MIN,Blast,Cover 1 Mike Dog,False,2,5,73,0,False,2,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
20,MIN,Draw,Cover 2,False,3,3,75,0,False,6,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
21,MIN,Sweep,Cover 1 Mike Dog,False,1,10,81,0,False,15,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
22,MIN,Power,Cover 1 Mike Dog,False,1,10,96,0,False,5,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: Illegal Formation,-5,True
23,MIN,Blast,Cover 0 Bullets,False,1,15,91,0,False,5,0,0,0,False,False,False,False,False,False,False,False,False,,True,Defense: Holding,5,False
24,MIN,Streaks,Cover 1 Mike Dog,False,2,10,96,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
25,MIN,Draw,Cover 0 Bullets,False,3,10,96,0,False,4,0,0,0,False,False,True,False,False,False,False,False,False,,False,,0,False
26,MIN,Field Goal,,False,0,0,85,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
27,MIN,Kickoff,,True,0,0,0,0,False,0,65,0,25,False,False,False,False,False,False,False,False,False,,False,,0,False
28,NYC,Slants,Hulk,False,1,10,25,8,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
29,NYC,Option,Hulk,False,2,2,33,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
30,NYC,Streaks,Cover 4,False,3,2,33,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
31,NYC,Punt,,False,4,2,33,0,False,0,0,60,8,False,False,False,False,False,False,False,False,False,,False,,0,False
32,MIN,Sweep,Cover 2,False,1,10,15,0,False,7,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
33,MIN,Power,Cover 2,False,2,3,22,0,False,11,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
34,MIN,Power,Cover 0 Bullets,False,1,10,33,0,False,11,0,0,0,False,False,False,False,False,False,False,True,False,,False,,0,False
35,MIN,Draw,Cover 1 Mike Dog,False,1,10,44,0,False,20,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
 
Halftime:
 
Third Quarter:
1,NYC,Kickoff,,True,0,0,0,0,False,0,60,0,16,False,False,False,False,False,False,False,False,False,,False,,0,False
2,MIN,Draw,Cover 0 Bullets,False,1,10,21,0,False,0,0,0,0,False,False,False,False,False,False,False,True,False,,False,,0,False
3,MIN,Sweep,Cover 0 Bullets,False,2,10,21,0,False,7,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
4,MIN,Power,Cover 0 Bullets,False,3,3,28,0,False,16,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: False Start,-5,True
5,MIN,Draw,Cover 0 Bullets,False,3,8,23,0,False,4,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
6,MIN,Punt,,False,4,4,27,0,False,0,0,50,18,False,False,False,False,False,False,False,False,False,,False,,0,False
7,NYC,Streaks,Cover 1 Mike Dog,False,1,10,41,24,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
8,NYC,Play Action,Cover 0 Bullets,False,1,10,65,35,False,0,0,0,0,False,False,True,False,False,False,False,False,False,,False,,0,False
9,NYC,Field Goal,,False,0,0,85,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
10,NYC,Kickoff,,True,0,0,0,0,False,0,60,0,30,False,False,False,False,False,False,False,False,False,,False,,0,False
11,MIN,Blast,Cover 1 Mike Dog,False,1,10,35,0,False,2,0,0,0,False,False,False,False,False,False,False,False,False,,True,Defense: Encroachment,5,True
12,MIN,Power,Cover 2,False,1,5,40,0,False,7,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
13,MIN,Blast,Cover 0 Bullets,False,1,10,47,0,False,4,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
14,MIN,Play Action,Cover 0 Bullets,False,2,6,51,0,True,0,0,0,0,False,False,False,False,False,False,False,True,False,,False,,0,False
15,MIN,Option,Cover 1 Mike Dog,False,3,6,51,0,False,13,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
16,MIN,Blast,Cover 0 Bullets,False,1,10,64,0,False,4,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
17,MIN,Blast,Cover 0 Bullets,False,2,6,68,0,False,1,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
18,MIN,Max Protect,Cover 1 Mike Dog,False,3,5,69,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
19,MIN,Field Goal,,False,4,5,69,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
20,MIN,Kickoff,,True,0,0,0,0,False,0,65,0,25,False,False,False,False,False,False,False,False,False,,False,,0,False
21,NYC,Slants,Cover 2,False,1,10,25,8,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
22,NYC,Blast,Cover 1 Mike Dog,False,2,2,33,0,False,11,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
23,NYC,Option,Cover 0 Bullets,False,1,10,44,0,False,26,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
24,NYC,Draw,Cover 3,False,1,10,70,0,False,3,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
25,NYC,Blast,Cover 2,False,2,7,73,0,False,4,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
26,NYC,Screen Pass,Cover 1 Mike Dog,False,3,3,77,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
27,NYC,Field Goal,,False,4,3,77,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
28,NYC,Kickoff,,True,0,0,0,0,False,0,60,0,12,False,False,False,False,False,False,False,False,False,,False,,0,False
